Day,Shift_U
10/4/2017,-133.8251923
10/5/2017,-133.8251923
10/6/2017,-143.82288
10/7/2017,-138.4994359
10/8/2017,-129.2807888
10/9/2017,-137.3208873
10/10/2017,-136.0824125
10/11/2017,-138.4195343
10/12/2017,-138.0000509
10/13/2017,-135.4631751
10/14/2017,-135.2933842
10/15/2017,-138.3496204
10/16/2017,-131.8975662
10/17/2017,-132.8064469
10/18/2017,-137.5506044
10/19/2017,-135.2034949
10/20/2017,-134.9837655
10/21/2017,-135.4531874
10/22/2017,-140.327185
10/23/2017,-143.4832982
10/24/2017,-145.9602478
10/25/2017,-136.9413547
10/26/2017,-137.6005429
10/27/2017,-137.430752
10/28/2017,-139.2585011
10/29/2017,-135.1935072
10/30/2017,-136.332105
10/31/2017,-140.3371727
11/1/2017,-138.5194113
11/2/2017,-135.4132366
11/3/2017,-139.6380337
11/4/2017,-140.8565331
11/5/2017,-140.1673818
11/6/2017,-141.0163363
11/7/2017,-140.6567791
11/8/2017,-141.0862502
11/9/2017,-133.7652661
11/10/2017,-139.6080706
11/11/2017,-140.2073326
11/12/2017,-139.4083166
11/13/2017,-142.3946389
11/14/2017,-140.8365577
11/15/2017,-143.1836672
11/16/2017,-139.2585011
11/17/2017,-138.0699648
11/18/2017,-144.0525971
11/19/2017,-139.3983289
11/20/2017,-139.5481444
11/21/2017,-137.7803215
11/22/2017,-139.0887102
11/23/2017,-137.5905552
11/24/2017,-141.0762625
11/25/2017,-143.4033966
11/26/2017,-145.5707275
11/27/2017,-139.6380337
11/28/2017,-138.5194113
11/29/2017,-144.4421174
11/30/2017,-140.4570251
12/3/2017,-137.5406167
12/4/2017,-139.3084396
12/5/2017,-138.8390177
12/6/2017,-142.0151063
12/7/2017,-138.2597311
12/8/2017,-131.438132
12/9/2017,-138.82903
12/10/2017,-137.4607151
12/11/2017,-141.1661518
12/12/2017,-139.4682428
12/13/2017,-142.8340977
12/14/2017,-141.1461764
12/15/2017,-138.6892022
12/16/2017,-140.4170743
12/17/2017,-141.5356967
12/18/2017,-141.1861272
12/19/2017,-141.5756475
12/20/2017,-141.4857582
12/21/2017,-139.4682428
12/22/2017,-138.7091776
12/23/2017,-137.0911702
12/24/2017,-138.0799525
12/25/2017,-134.9438147
12/26/2017,-138.229768
12/27/2017,-139.1186733
1/1/2018,-142.7541961
1/2/2018,-134.6641591
1/3/2018,-145.1911949
1/4/2018,-140.8964839
1/5/2018,-144.0725725
1/6/2018,-148.2274557
1/7/2018,-148.2074803
1/8/2018,-144.8316377
1/9/2018,-141.6755245
1/10/2018,-142.1649218
1/11/2018,-144.4521051
1/12/2018,-143.023864
1/13/2018,-142.1749095
1/14/2018,-141.525709
1/15/2018,-141.9651678
1/16/2018,-142.7342207
1/17/2018,-141.7754015
1/18/2018,-142.1948849
1/19/2018,-144.9614778
1/20/2018,-144.1624618
1/21/2018,-144.5120313
1/22/2018,-141.6855122
1/23/2018,-140.0675048
1/24/2018,-145.1112933
1/25/2018,-146.419682
1/26/2018,-143.4533351
1/27/2018,-147.3785012
